deviceIORate,cpu,memory,conns,arrivalRate,ioLoad,cpuLoad,responseTime
50mb,1,800m,25,14,120,350,47533.8
50mb,1,800m,25,14,120,400,47317.9
50mb,1,800m,25,14,120,450,48450.1
50mb,1,800m,25,14,120,500,48141.2
50mb,1,800m,25,14,140,350,57902.1
50mb,1,800m,25,14,140,400,57108.3
50mb,1,800m,25,14,140,450,57592.0
50mb,1,800m,25,14,140,500,58252.4
50mb,1,800m,25,14,160,350,66992.9
50mb,1,800m,25,14,160,400,67957.3
50mb,1,800m,25,14,160,450,67305.4
50mb,1,800m,25,14,160,500,67219.0
50mb,1,800m,25,14,180,350,76619.2
50mb,1,800m,25,14,180,400,78415.5
50mb,1,800m,25,14,180,450,76719.5
50mb,1,800m,25,14,180,500,77369.4
50mb,1,800m,25,14,200,350,87266.8
50mb,1,800m,25,14,200,400,86970.3
50mb,1,800m,25,14,200,450,87403.7
50mb,1,800m,25,14,200,500,87679.8
50mb,1,800m,25,15,0,350,14.5
50mb,1,800m,25,15,0,400,14.3
50mb,1,800m,25,15,0,450,15.1
50mb,1,800m,25,15,0,500,14.7
50mb,1,800m,25,15,20,350,1982.1
50mb,1,800m,25,15,20,400,2037.1
50mb,1,800m,25,15,20,450,2036.3
50mb,1,800m,25,15,20,500,2017.1
50mb,1,800m,25,15,40,350,9585.5
50mb,1,800m,25,15,40,400,9358.5
50mb,1,800m,25,15,40,450,9172.1
50mb,1,800m,25,15,40,500,9298.9
50mb,1,800m,25,15,60,350,18436.9
50mb,1,800m,25,15,60,400,17762.3
50mb,1,800m,25,15,60,450,17816.2
50mb,1,800m,25,15,60,500,17813.8
50mb,1,800m,25,15,80,350,27814.3
50mb,1,800m,25,15,80,400,28063.3
50mb,1,800m,25,15,80,450,28301.7
50mb,1,800m,25,15,80,500,28156.6
50mb,1,800m,25,15,100,350,37783.4
50mb,1,800m,25,15,100,400,38322.7
50mb,1,800m,25,15,100,450,38145.2
50mb,1,800m,25,15,100,500,38306.3
50mb,1,800m,25,15,120,350,47688.4
50mb,1,800m,25,15,120,400,47616.3
50mb,1,800m,25,15,120,450,47730.4
50mb,1,800m,25,15,120,500,48152.7
50mb,1,800m,25,15,140,350,57151.0
50mb,1,800m,25,15,140,400,57489.5
50mb,1,800m,25,15,140,450,57347.0
50mb,1,800m,25,15,140,500,57575.6
50mb,1,800m,25,15,160,350,67329.1
50mb,1,800m,25,15,160,400,67923.4
50mb,1,800m,25,15,160,450,67171.0
50mb,1,800m,25,15,160,500,67456.1
50mb,1,800m,25,15,180,350,77252.7
50mb,1,800m,25,15,180,400,77960.9
50mb,1,800m,25,15,180,450,77907.7
50mb,1,800m,25,15,180,500,77602.2
50mb,1,800m,25,15,200,350,87651.0
50mb,1,800m,25,15,200,400,86716.9
50mb,1,800m,25,15,200,450,87979.2
50mb,1,800m,25,15,200,500,86902.8
50mb,1,800m,25,16,0,350,14.4
50mb,1,800m,25,16,0,400,14.6
50mb,1,800m,25,16,0,450,14.4
50mb,1,800m,25,16,0,500,14.6
50mb,1,800m,25,16,20,350,2091.0
50mb,1,800m,25,16,20,400,2025.8
50mb,1,800m,25,16,20,450,2082.3
50mb,1,800m,25,16,20,500,2021.9
50mb,1,800m,25,16,40,350,9428.4
50mb,1,800m,25,16,40,400,9294.5
50mb,1,800m,25,16,40,450,9420.7
50mb,1,800m,25,16,40,500,9314.2
50mb,1,800m,25,16,60,350,18354.7
50mb,1,800m,25,16,60,400,18382.3
50mb,1,800m,25,16,60,450,18155.8
50mb,1,800m,25,16,60,500,18592.6
50mb,1,800m,25,16,80,350,27675.1
50mb,1,800m,25,16,80,400,28335.3
50mb,1,800m,25,16,80,450,28073.2
50mb,1,800m,25,16,80,500,28209.0
50mb,1,800m,25,16,100,350,37793.5
50mb,1,800m,25,16,100,400,38357.0
50mb,1,800m,25,16,100,450,37897.4
50mb,1,800m,25,16,100,500,37349.4
50mb,1,800m,25,16,120,350,48456.2
50mb,1,800m,25,16,120,400,47207.4
50mb,1,800m,25,16,120,450,48135.5
50mb,1,800m,25,16,120,500,48037.7
50mb,1,800m,25,16,140,350,57401.1
50mb,1,800m,25,16,140,400,57129.0
50mb,1,800m,25,16,140,450,58036.5
50mb,1,800m,25,16,140,500,58076.6
50mb,1,800m,25,16,160,350,67737.0
50mb,1,800m,25,16,160,400,67751.8
50mb,1,800m,25,16,160,450,68450.2
50mb,1,800m,25,16,160,500,67761.1
50mb,1,800m,25,16,180,350,77100.7
50mb,1,800m,25,16,180,400,77549.1
50mb,1,800m,25,16,180,450,77239.2
50mb,1,800m,25,16,180,500,78264.9
50mb,1,800m,25,16,200,350,87712.4
50mb,1,800m,25,16,200,400,87178.3
50mb,1,800m,25,16,200,450,87256.5
50mb,1,800m,25,16,200,500,87670.0
50mb,1,800m,25,17,0,350,15.0
50mb,1,800m,25,17,0,400,14.8
50mb,1,800m,25,17,0,450,14.5
50mb,1,800m,25,17,0,500,14.5
50mb,1,800m,25,17,20,350,2065.4
50mb,1,800m,25,17,20,400,2089.4
50mb,1,800m,25,17,20,450,2058.6
50mb,1,800m,25,17,20,500,2129.2
50mb,1,800m,25,17,40,350,9393.4
50mb,1,800m,25,17,40,400,9323.7
50mb,1,800m,25,17,40,450,9471.6
50mb,1,800m,25,17,40,500,9378.1
50mb,1,800m,25,17,60,350,18448.9
50mb,1,800m,25,17,60,400,18570.3
50mb,1,800m,25,17,60,450,18907.1
50mb,1,800m,25,17,60,500,19196.1
50mb,1,800m,25,17,80,350,28270.5
50mb,1,800m,25,17,80,400,27948.9
50mb,1,800m,25,17,80,450,27997.1
50mb,1,800m,25,17,80,500,28333.8
50mb,1,800m,25,17,100,350,37849.3
50mb,1,800m,25,17,100,400,37912.0
50mb,1,800m,25,17,100,450,37627.3
50mb,1,800m,25,17,100,500,37927.0
50mb,1,800m,25,17,120,350,47223.9
50mb,1,800m,25,17,120,400,48047.4
50mb,1,800m,25,17,120,450,47490.7
50mb,1,800m,25,17,120,500,47789.7
50mb,1,800m,25,17,140,350,58162.1
50mb,1,800m,25,17,140,400,57247.5
50mb,1,800m,25,17,140,450,57211.0
50mb,1,800m,25,17,140,500,57557.8
50mb,1,800m,25,17,160,350,67288.9
50mb,1,800m,25,17,160,400,68028.8
50mb,1,800m,25,17,160,450,67602.1
50mb,1,800m,25,17,160,500,67226.7
50mb,1,800m,25,17,180,350,77447.2
50mb,1,800m,25,17,180,400,77521.5
50mb,1,800m,25,17,180,450,77797.4
50mb,1,800m,25,17,180,500,76695.7
50mb,1,800m,25,17,200,350,88083.6
50mb,1,800m,25,17,200,400,87526.2
50mb,1,800m,25,17,200,450,87742.5
50mb,1,800m,25,17,200,500,88077.1
50mb,1,800m,25,18,0,350,14.9
50mb,1,800m,25,18,0,400,14.8
50mb,1,800m,25,18,0,450,14.6
50mb,1,800m,25,18,0,500,14.7
50mb,1,800m,25,18,20,350,2191.1
50mb,1,800m,25,18,20,400,2204.9
50mb,1,800m,25,18,20,450,2092.8
50mb,1,800m,25,18,20,500,2127.4
50mb,1,800m,25,18,40,350,9557.3
50mb,1,800m,25,18,40,400,9299.8
50mb,1,800m,25,18,40,450,9677.5
50mb,1,800m,25,18,40,500,9571.9
50mb,1,800m,25,18,60,350,18367.9
50mb,1,800m,25,18,60,400,18153.4
50mb,1,800m,25,18,60,450,18051.8
50mb,1,800m,25,18,60,500,18200.3
50mb,1,800m,25,18,80,350,28379.1
50mb,1,800m,25,18,80,400,27669.3
50mb,1,800m,25,18,80,450,28104.8
50mb,1,800m,25,18,80,500,28338.1
50mb,1,800m,25,18,100,350,38400.3
50mb,1,800m,25,18,100,400,38562.9
50mb,1,800m,25,18,100,450,38086.0
50mb,1,800m,25,18,100,500,37928.6
50mb,1,800m,25,18,120,350,48148.8
50mb,1,800m,25,18,120,400,47432.0
50mb,1,800m,25,18,120,450,47971.7
50mb,1,800m,25,18,120,500,47496.2
50mb,1,800m,25,18,140,350,58063.2
50mb,1,800m,25,18,140,400,58002.7
50mb,1,800m,25,18,140,450,57187.4
50mb,1,800m,25,18,140,500,58289.6
50mb,1,800m,25,18,160,350,67872.2
50mb,1,800m,25,18,160,400,67531.9
50mb,1,800m,25,18,160,450,67805.1
50mb,1,800m,25,18,160,500,67258.2
50mb,1,800m,25,18,180,350,78132.9
50mb,1,800m,25,18,180,400,77619.9
50mb,1,800m,25,18,180,450,77394.5
50mb,1,800m,25,18,180,500,77371.8
50mb,1,800m,25,18,200,350,87906.5
50mb,1,800m,25,18,200,400,87981.4
50mb,1,800m,25,18,200,450,87359.0
50mb,1,800m,25,18,200,500,87232.4
50mb,1,800m,25,19,0,350,14.7
50mb,1,800m,25,19,0,400,14.8
50mb,1,800m,25,19,0,450,14.2
50mb,1,800m,25,19,0,500,14.5
50mb,1,800m,25,19,20,350,2320.3
50mb,1,800m,25,19,20,400,2130.3
50mb,1,800m,25,19,20,450,2206.3
50mb,1,800m,25,19,20,500,2190.8
50mb,1,800m,25,19,40,350,9684.2
50mb,1,800m,25,19,40,400,9398.4
50mb,1,800m,25,19,40,450,9601.5
50mb,1,800m,25,19,40,500,9670.3
50mb,1,800m,25,19,60,350,18615.4
50mb,1,800m,25,19,60,400,18681.5
50mb,1,800m,25,19,60,450,18455.1
50mb,1,800m,25,19,60,500,18337.7
50mb,1,800m,25,19,80,350,28355.1
50mb,1,800m,25,19,80,400,27873.7
50mb,1,800m,25,19,80,450,28224.2
50mb,1,800m,25,19,80,500,28235.3
50mb,1,800m,25,19,100,350,37379.3
50mb,1,800m,25,19,100,400,38057.9
50mb,1,800m,25,19,100,450,38467.5
50mb,1,800m,25,19,100,500,38257.2
50mb,1,800m,25,19,120,350,48168.8
50mb,1,800m,25,19,120,400,47991.3
50mb,1,800m,25,19,120,450,48335.5
50mb,1,800m,25,19,120,500,47379.1
50mb,1,800m,25,19,140,350,58011.1
50mb,1,800m,25,19,140,400,58138.4
50mb,1,800m,25,19,140,450,57538.5
50mb,1,800m,25,19,140,500,57610.3
50mb,1,800m,25,19,160,350,67431.4
50mb,1,800m,25,19,160,400,67673.2
50mb,1,800m,25,19,160,450,67788.6
50mb,1,800m,25,19,160,500,68050.6
50mb,1,800m,25,19,180,350,78057.9
50mb,1,800m,25,19,180,400,77477.7
50mb,1,800m,25,19,180,450,77777.7
50mb,1,800m,25,19,180,500,76803.0
50mb,1,800m,25,19,200,350,87830.2
50mb,1,800m,25,19,200,400,87171.1
50mb,1,800m,25,19,200,450,87932.8
