deviceIORate,cpu,memory,conns,arrivalRate,ioLoad,cpuLoad,responseTime
50mb,1,700m,25,15,120,450,13370.6
50mb,1,700m,25,15,120,500,13278.7
50mb,1,700m,25,15,140,350,18753.4
50mb,1,700m,25,15,140,400,18745.0
50mb,1,700m,25,15,140,450,17755.7
50mb,1,700m,25,15,140,500,18716.7
50mb,1,700m,25,15,160,350,22980.4
50mb,1,700m,25,15,160,400,23532.9
50mb,1,700m,25,15,160,450,24093.2
50mb,1,700m,25,15,160,500,22947.0
50mb,1,700m,25,15,180,350,26003.3
50mb,1,700m,25,15,180,400,28055.7
50mb,1,700m,25,15,180,450,24650.0
50mb,1,700m,25,15,180,500,27607.6
50mb,1,700m,25,15,200,350,30925.1
50mb,1,700m,25,15,200,400,32965.7
50mb,1,700m,25,15,200,450,33883.9
50mb,1,700m,25,15,200,500,31978.9
50mb,1,700m,25,16,0,350,14.2
50mb,1,700m,25,16,0,400,14.7
50mb,1,700m,25,16,0,450,14.6
50mb,1,700m,25,16,0,500,14.3
50mb,1,700m,25,16,20,350,22.1
50mb,1,700m,25,16,20,400,22.0
50mb,1,700m,25,16,20,450,22.5
50mb,1,700m,25,16,20,500,22.7
50mb,1,700m,25,16,40,350,713.7
50mb,1,700m,25,16,40,400,1207.7
50mb,1,700m,25,16,40,450,684.9
50mb,1,700m,25,16,40,500,810.9
50mb,1,700m,25,16,60,350,2581.4
50mb,1,700m,25,16,60,400,2582.4
50mb,1,700m,25,16,60,450,2595.8
50mb,1,700m,25,16,60,500,2425.3
50mb,1,700m,25,16,80,350,6113.0
50mb,1,700m,25,16,80,400,6670.3
50mb,1,700m,25,16,80,450,6387.2
50mb,1,700m,25,16,80,500,6342.9
50mb,1,700m,25,16,100,350,10225.3
50mb,1,700m,25,16,100,400,9934.8
50mb,1,700m,25,16,100,450,11048.8
50mb,1,700m,25,16,100,500,10879.9
50mb,1,700m,25,16,120,350,12799.2
50mb,1,700m,25,16,120,400,14781.7
50mb,1,700m,25,16,120,450,13724.5
50mb,1,700m,25,16,120,500,14054.4
50mb,1,700m,25,16,140,350,19215.1
50mb,1,700m,25,16,140,400,20331.7
50mb,1,700m,25,16,140,450,18180.9
50mb,1,700m,25,16,140,500,16838.4
50mb,1,700m,25,16,160,350,21031.0
50mb,1,700m,25,16,160,400,21819.9
50mb,1,700m,25,16,160,450,22988.8
50mb,1,700m,25,16,160,500,20668.6
50mb,1,700m,25,16,180,350,28967.9
50mb,1,700m,25,16,180,400,28668.8
50mb,1,700m,25,16,180,450,25868.4
50mb,1,700m,25,16,180,500,30846.5
50mb,1,700m,25,16,200,350,27485.1
50mb,1,700m,25,16,200,400,32760.2
50mb,1,700m,25,16,200,450,30116.9
50mb,1,700m,25,16,200,500,32174.7
50mb,1,700m,25,17,0,350,14.9
50mb,1,700m,25,17,0,400,14.9
50mb,1,700m,25,17,0,450,14.5
50mb,1,700m,25,17,0,500,14.7
50mb,1,700m,25,17,20,350,22.0
50mb,1,700m,25,17,20,400,22.3
50mb,1,700m,25,17,20,450,22.4
50mb,1,700m,25,17,20,500,22.4
50mb,1,700m,25,17,40,350,849.6
50mb,1,700m,25,17,40,400,773.9
50mb,1,700m,25,17,40,450,592.1
50mb,1,700m,25,17,40,500,817.7
50mb,1,700m,25,17,60,350,2978.7
50mb,1,700m,25,17,60,400,2900.8
50mb,1,700m,25,17,60,450,2751.0
50mb,1,700m,25,17,60,500,3761.4
50mb,1,700m,25,17,80,350,4977.1
50mb,1,700m,25,17,80,400,5646.9
50mb,1,700m,25,17,80,450,5279.5
50mb,1,700m,25,17,80,500,6884.2
50mb,1,700m,25,17,100,350,10183.8
50mb,1,700m,25,17,100,400,9982.9
50mb,1,700m,25,17,100,450,9886.8
50mb,1,700m,25,17,100,500,10218.3
50mb,1,700m,25,17,120,350,16207.2
50mb,1,700m,25,17,120,400,14229.1
50mb,1,700m,25,17,120,450,13749.6
50mb,1,700m,25,17,120,500,13853.5
50mb,1,700m,25,17,140,350,19129.9
50mb,1,700m,25,17,140,400,20360.1
50mb,1,700m,25,17,140,450,19017.2
50mb,1,700m,25,17,140,500,19467.8
50mb,1,700m,25,17,160,350,23479.3
50mb,1,700m,25,17,160,400,24511.2
50mb,1,700m,25,17,160,450,25123.7
50mb,1,700m,25,17,160,500,21817.7
50mb,1,700m,25,17,180,350,26151.6
50mb,1,700m,25,17,180,400,27860.1
50mb,1,700m,25,17,180,450,27227.4
50mb,1,700m,25,17,180,500,28492.7
50mb,1,700m,25,17,200,350,31755.4
50mb,1,700m,25,17,200,400,29842.2
50mb,1,700m,25,17,200,450,31335.1
50mb,1,700m,25,17,200,500,33334.9
50mb,1,700m,25,18,0,350,14.5
50mb,1,700m,25,18,0,400,14.4
50mb,1,700m,25,18,0,450,14.4
50mb,1,700m,25,18,0,500,14.3
50mb,1,700m,25,18,20,350,22.3
50mb,1,700m,25,18,20,400,22.5
50mb,1,700m,25,18,20,450,22.7
50mb,1,700m,25,18,20,500,22.1
50mb,1,700m,25,18,40,350,506.1
50mb,1,700m,25,18,40,400,457.8
50mb,1,700m,25,18,40,450,466.2
50mb,1,700m,25,18,40,500,503.9
50mb,1,700m,25,18,60,350,2233.2
50mb,1,700m,25,18,60,400,1828.4
50mb,1,700m,25,18,60,450,2306.3
50mb,1,700m,25,18,60,500,2284.8
50mb,1,700m,25,18,80,350,4448.5
50mb,1,700m,25,18,80,400,4393.9
50mb,1,700m,25,18,80,450,6414.4
50mb,1,700m,25,18,80,500,5821.3
50mb,1,700m,25,18,100,350,9185.7
50mb,1,700m,25,18,100,400,9806.8
50mb,1,700m,25,18,100,450,9185.0
50mb,1,700m,25,18,100,500,10746.7
50mb,1,700m,25,18,120,350,13012.2
50mb,1,700m,25,18,120,400,14317.0
50mb,1,700m,25,18,120,450,13059.1
50mb,1,700m,25,18,120,500,11719.6
50mb,1,700m,25,18,140,350,18964.2
50mb,1,700m,25,18,140,400,18221.8
50mb,1,700m,25,18,140,450,18356.5
50mb,1,700m,25,18,140,500,17309.6
50mb,1,700m,25,18,160,350,21859.6
50mb,1,700m,25,18,160,400,21389.1
50mb,1,700m,25,18,160,450,23599.5
50mb,1,700m,25,18,160,500,22538.5
50mb,1,700m,25,18,180,350,27300.7
50mb,1,700m,25,18,180,400,26464.9
50mb,1,700m,25,18,180,450,26659.7
50mb,1,700m,25,18,180,500,25860.6
50mb,1,700m,25,18,200,350,29239.4
50mb,1,700m,25,18,200,400,31871.9
50mb,1,700m,25,18,200,450,32214.8
50mb,1,700m,25,18,200,500,29473.9
50mb,1,700m,25,19,0,350,14.4
50mb,1,700m,25,19,0,400,14.6
50mb,1,700m,25,19,0,450,15.0
50mb,1,700m,25,19,0,500,14.2
50mb,1,700m,25,19,20,350,22.1
50mb,1,700m,25,19,20,400,22.4
50mb,1,700m,25,19,20,450,22.0
50mb,1,700m,25,19,20,500,22.1
50mb,1,700m,25,19,40,350,589.1
50mb,1,700m,25,19,40,400,460.1
50mb,1,700m,25,19,40,450,512.7
50mb,1,700m,25,19,40,500,429.5
50mb,1,700m,25,19,60,350,2320.7
50mb,1,700m,25,19,60,400,2034.7
50mb,1,700m,25,19,60,450,1955.7
50mb,1,700m,25,19,60,500,2520.2
50mb,1,700m,25,19,80,350,4825.9
50mb,1,700m,25,19,80,400,4425.6
50mb,1,700m,25,19,80,450,4748.9
50mb,1,700m,25,19,80,500,4592.0
50mb,1,700m,25,19,100,350,9104.5
50mb,1,700m,25,19,100,400,8481.8
50mb,1,700m,25,19,100,450,9033.7
50mb,1,700m,25,19,100,500,8680.1
50mb,1,700m,25,19,120,350,14025.3
50mb,1,700m,25,19,120,400,13541.0
50mb,1,700m,25,19,120,450,14166.1
50mb,1,700m,25,19,120,500,14126.8
50mb,1,700m,25,19,140,350,17558.0
50mb,1,700m,25,19,140,400,17632.7
50mb,1,700m,25,19,140,450,17658.0
50mb,1,700m,25,19,140,500,17418.1
50mb,1,700m,25,19,160,350,23175.9
50mb,1,700m,25,19,160,400,22336.5
50mb,1,700m,25,19,160,450,22036.8
50mb,1,700m,25,19,160,500,21588.6
50mb,1,700m,25,19,180,350,26793.1
50mb,1,700m,25,19,180,400,24637.2
50mb,1,700m,25,19,180,450,29041.5
50mb,1,700m,25,19,180,500,29084.6
50mb,1,700m,25,19,200,350,31986.1
50mb,1,700m,25,19,200,400,33019.6
50mb,1,700m,25,19,200,450,29783.6
50mb,1,700m,25,19,200,500,28752.1
50mb,1,700m,25,20,0,350,14.3
50mb,1,700m,25,20,0,400,14.7
50mb,1,700m,25,20,0,450,15.1
50mb,1,700m,25,20,0,500,9.2
50mb,1,700m,25,20,20,350,21.6
50mb,1,700m,25,20,20,400,22.4
50mb,1,700m,25,20,20,450,22.0
50mb,1,700m,25,20,20,500,22.1
50mb,1,700m,25,20,40,350,864.2
50mb,1,700m,25,20,40,400,579.2
50mb,1,700m,25,20,40,450,722.8
50mb,1,700m,25,20,40,500,500.0
50mb,1,700m,25,20,60,350,2231.4
50mb,1,700m,25,20,60,400,2326.3
50mb,1,700m,25,20,60,450,3529.3
50mb,1,700m,25,20,60,500,3793.2
50mb,1,700m,25,20,80,350,7352.7
50mb,1,700m,25,20,80,400,7518.2
50mb,1,700m,25,20,80,450,6598.9
50mb,1,700m,25,20,80,500,5576.1
50mb,1,700m,25,20,100,350,9922.0
50mb,1,700m,25,20,100,400,9760.2
50mb,1,700m,25,20,100,450,9227.8
50mb,1,700m,25,20,100,500,10051.5
50mb,1,700m,25,20,120,350,15475.1
50mb,1,700m,25,20,120,400,16804.9
50mb,1,700m,25,20,120,450,21971.2
50mb,1,700m,25,20,120,500,13237.3
50mb,1,700m,25,20,140,350,17700.0
50mb,1,700m,25,20,140,400,20349.0
50mb,1,700m,25,20,140,450,19374.2
50mb,1,700m,25,20,140,500,18742.0
50mb,1,700m,25,20,160,350,26903.9
50mb,1,700m,25,20,160,400,22580.3
50mb,1,700m,25,20,160,450,21656.2
50mb,1,700m,25,20,160,500,24561.8
50mb,1,700m,25,20,180,350,29918.4
50mb,1,700m,25,20,180,400,29813.9
50mb,1,700m,25,20,180,450,26917.6
50mb,1,700m,25,20,180,500,27277.8
50mb,1,700m,25,20,200,350,33646.7
50mb,1,700m,25,20,200,400,33006.2
50mb,1,700m,25,20,200,450,33404.8
50mb,1,700m,25,20,200,500,33831.3
50mb,1,700m,50,1,0,350,14.1
50mb,1,700m,50,1,0,400,13.5
50mb,1,700m,50,1,0,450,14.7
50mb,1,700m,50,1,0,500,15.4
50mb,1,700m,50,1,20,350,24.8
50mb,1,700m,50,1,20,400,24.9
50mb,1,700m,50,1,20,450,23.3
50mb,1,700m,50,1,20,500,25.3
50mb,1,700m,50,1,40,350,45.2
50mb,1,700m,50,1,40,400,41.5
50mb,1,700m,50,1,40,450,42.2
50mb,1,700m,50,1,40,500,43.2
50mb,1,700m,50,1,60,350,51.4
50mb,1,700m,50,1,60,400,49.3
50mb,1,700m,50,1,60,450,50.9
50mb,1,700m,50,1,60,500,51.7
50mb,1,700m,50,1,80,350,83.0
50mb,1,700m,50,1,80,400,80.6
50mb,1,700m,50,1,80,450,80.2
50mb,1,700m,50,1,80,500,92.7
50mb,1,700m,50,1,100,350,82.6
50mb,1,700m,50,1,100,400,100.0
50mb,1,700m,50,1,100,450,88.0
50mb,1,700m,50,1,100,500,97.5
50mb,1,700m,50,1,120,350,231.8
50mb,1,700m,50,1,120,400,95.8
50mb,1,700m,50,1,120,450,112.1
50mb,1,700m,50,1,120,500,110.9
50mb,1,700m,50,1,140,350,12039.5
50mb,1,700m,50,1,140,400,3701.7
50mb,1,700m,50,1,140,450,202.7
50mb,1,700m,50,1,140,500,139.1
50mb,1,700m,50,1,160,350,12181.2
50mb,1,700m,50,1,160,400,16998.7
50mb,1,700m,50,1,160,450,15327.6
50mb,1,700m,50,1,160,500,20023.9
50mb,1,700m,50,1,180,350,29497.0
50mb,1,700m,50,1,180,400,18782.3
50mb,1,700m,50,1,180,450,19657.6
50mb,1,700m,50,1,180,500,24001.2
50mb,1,700m,50,1,200,350,31828.8
50mb,1,700m,50,1,200,400,28762.1
50mb,1,700m,50,1,200,450,38594.7
50mb,1,700m,50,1,200,500,33868.1
50mb,1,700m,50,2,0,350,14.6
50mb,1,700m,50,2,0,400,14.2
50mb,1,700m,50,2,0,450,14.5
50mb,1,700m,50,2,0,500,15.6
50mb,1,700m,50,2,20,350,48.8
50mb,1,700m,50,2,20,400,28.8
50mb,1,700m,50,2,20,450,28.1
50mb,1,700m,50,2,20,500,29.9
50mb,1,700m,50,2,40,350,42.8
50mb,1,700m,50,2,40,400,45.0
50mb,1,700m,50,2,40,450,43.9
50mb,1,700m,50,2,40,500,40.1
50mb,1,700m,50,2,60,350,52.6
50mb,1,700m,50,2,60,400,51.0
50mb,1,700m,50,2,60,450,53.6
50mb,1,700m,50,2,60,500,51.3
50mb,1,700m,50,2,80,350,1089.0
50mb,1,700m,50,2,80,400,3171.9
50mb,1,700m,50,2,80,450,809.6
50mb,1,700m,50,2,80,500,517.5
50mb,1,700m,50,2,100,350,12683.8
50mb,1,700m,50,2,100,400,15175.2
50mb,1,700m,50,2,100,450,11546.5
50mb,1,700m,50,2,100,500,10959.1
50mb,1,700m,50,2,120,350,17718.3
50mb,1,700m,50,2,120,400,20387.3
50mb,1,700m,50,2,120,450,19559.5
50mb,1,700m,50,2,120,500,26827.0
50mb,1,700m,50,2,140,350,56533.6
50mb,1,700m,50,2,140,400,52784.1
50mb,1,700m,50,2,140,450,34994.3
50mb,1,700m,50,2,140,500,27807.6
50mb,1,700m,50,2,160,350,39021.8
50mb,1,700m,50,2,160,400,37759.1
50mb,1,700m,50,2,160,450,37785.2
50mb,1,700m,50,2,160,500,36235.0
50mb,1,700m,50,2,180,350,45153.4
50mb,1,700m,50,2,180,400,45629.2
50mb,1,700m,50,2,180,450,45201.7
50mb,1,700m,50,2,180,500,45239.0
50mb,1,700m,50,2,200,350,53436.3
50mb,1,700m,50,2,200,400,53310.9
50mb,1,700m,50,2,200,450,51483.1
50mb,1,700m,50,2,200,500,56970.9
50mb,1,700m,50,3,0,350,14.7
50mb,1,700m,50,3,0,400,14.4
50mb,1,700m,50,3,0,450,14.3
50mb,1,700m,50,3,0,500,14.1
50mb,1,700m,50,3,20,350,27.8
50mb,1,700m,50,3,20,400,25.3
50mb,1,700m,50,3,20,450,29.1
50mb,1,700m,50,3,20,500,27.9
50mb,1,700m,50,3,40,350,41.2
50mb,1,700m,50,3,40,400,47.8
50mb,1,700m,50,3,40,450,51.9
50mb,1,700m,50,3,40,500,62.0
50mb,1,700m,50,3,60,350,3291.9
50mb,1,700m,50,3,60,400,3821.7
50mb,1,700m,50,3,60,450,2075.8
50mb,1,700m,50,3,60,500,2628.4
50mb,1,700m,50,3,80,350,10701.2
50mb,1,700m,50,3,80,400,10952.3
50mb,1,700m,50,3,80,450,8885.3
50mb,1,700m,50,3,80,500,10574.0
50mb,1,700m,50,3,100,350,17165.0
50mb,1,700m,50,3,100,400,18895.9
50mb,1,700m,50,3,100,450,15591.2
50mb,1,700m,50,3,100,500,20576.2
50mb,1,700m,50,3,120,350,28060.4
50mb,1,700m,50,3,120,400,27839.2
50mb,1,700m,50,3,120,450,26978.9
50mb,1,700m,50,3,120,500,26420.6
50mb,1,700m,50,3,140,350,42042.4
50mb,1,700m,50,3,140,400,32881.7
50mb,1,700m,50,3,140,450,36676.7
50mb,1,700m,50,3,140,500,34540.6
50mb,1,700m,50,3,160,350,43442.4
50mb,1,700m,50,3,160,400,44536.4
50mb,1,700m,50,3,160,450,43677.1
50mb,1,700m,50,3,160,500,43473.3
50mb,1,700m,50,3,180,350,51708.4
50mb,1,700m,50,3,180,400,54328.5
50mb,1,700m,50,3,180,450,50104.9
50mb,1,700m,50,3,180,500,52383.8
50mb,1,700m,50,3,200,350,63542.4
50mb,1,700m,50,3,200,400,63397.2
50mb,1,700m,50,3,200,450,52599.2
50mb,1,700m,50,3,200,500,63682.1
50mb,1,700m,50,4,0,350,14.3
50mb,1,700m,50,4,0,400,14.2
50mb,1,700m,50,4,0,450,14.2
50mb,1,700m,50,4,0,500,14.7
50mb,1,700m,50,4,20,350,27.7
50mb,1,700m,50,4,20,400,28.6
50mb,1,700m,50,4,20,450,26.0
50mb,1,700m,50,4,20,500,27.1
50mb,1,700m,50,4,40,350,1571.3
50mb,1,700m,50,4,40,400,1026.0
50mb,1,700m,50,4,40,450,1002.6
50mb,1,700m,50,4,40,500,1033.1
50mb,1,700m,50,4,60,350,7193.7
50mb,1,700m,50,4,60,400,5781.4
50mb,1,700m,50,4,60,450,7912.7
50mb,1,700m,50,4,60,500,8414.7
50mb,1,700m,50,4,80,350,14062.3
50mb,1,700m,50,4,80,400,15331.8
50mb,1,700m,50,4,80,450,16766.0
50mb,1,700m,50,4,80,500,16132.7
50mb,1,700m,50,4,100,350,25330.8
50mb,1,700m,50,4,100,400,25964.6
50mb,1,700m,50,4,100,450,22669.5
50mb,1,700m,50,4,100,500,24940.1
50mb,1,700m,50,4,120,350,33202.1
50mb,1,700m,50,4,120,400,31956.0
50mb,1,700m,50,4,120,450,36283.5
50mb,1,700m,50,4,120,500,32456.8
50mb,1,700m,50,4,140,350,43714.5
50mb,1,700m,50,4,140,400,39085.2
50mb,1,700m,50,4,140,450,43948.4
50mb,1,700m,50,4,140,500,41621.6
50mb,1,700m,50,4,160,350,50238.1
50mb,1,700m,50,4,160,400,51094.5
50mb,1,700m,50,4,160,450,51123.8
50mb,1,700m,50,4,160,500,49676.1
50mb,1,700m,50,4,180,350,63065.7
50mb,1,700m,50,4,180,400,59376.6
50mb,1,700m,50,4,180,450,64285.9
50mb,1,700m,50,4,180,500,64345.6
50mb,1,700m,50,4,200,350,71604.2
50mb,1,700m,50,4,200,400,73991.0
50mb,1,700m,50,4,200,450,72652.7
50mb,1,700m,50,4,200,500,69095.0
50mb,1,700m,50,5,0,350,13.5
50mb,1,700m,50,5,0,400,13.9
50mb,1,700m,50,5,0,450,14.0
50mb,1,700m,50,5,0,500,14.4
50mb,1,700m,50,5,20,350,25.6
50mb,1,700m,50,5,20,400,29.0
50mb,1,700m,50,5,20,450,26.7
50mb,1,700m,50,5,20,500,27.9
50mb,1,700m,50,5,40,350,2957.1
50mb,1,700m,50,5,40,400,2344.5
50mb,1,700m,50,5,40,450,3016.6
50mb,1,700m,50,5,40,500,3410.3
50mb,1,700m,50,5,60,350,9244.3
50mb,1,700m,50,5,60,400,8232.0
50mb,1,700m,50,5,60,450,8150.9
50mb,1,700m,50,5,60,500,8858.2
50mb,1,700m,50,5,80,350,17043.6
50mb,1,700m,50,5,80,400,15734.1
50mb,1,700m,50,5,80,450,16695.1
50mb,1,700m,50,5,80,500,17454.7
50mb,1,700m,50,5,100,350,27130.9
50mb,1,700m,50,5,100,400,25742.5
50mb,1,700m,50,5,100,450,27104.6
50mb,1,700m,50,5,100,500,26461.9
50mb,1,700m,50,5,120,350,33609.0
50mb,1,700m,50,5,120,400,37030.6
50mb,1,700m,50,5,120,450,33834.1
50mb,1,700m,50,5,120,500,38852.3
50mb,1,700m,50,5,140,350,43312.8
50mb,1,700m,50,5,140,400,44697.1
50mb,1,700m,50,5,140,450,41140.4
50mb,1,700m,50,5,140,500,44195.5
50mb,1,700m,50,5,160,350,52546.5
50mb,1,700m,50,5,160,400,0.0
50mb,1,700m,50,5,160,450,0.0
50mb,1,700m,50,5,160,500,0.0
50mb,1,700m,50,5,180,350,0.0
50mb,1,700m,50,5,180,400,0.0
50mb,1,700m,50,5,180,450,0.0
50mb,1,700m,50,5,180,500,0.0
50mb,1,700m,50,5,200,350,0.0
50mb,1,700m,50,5,200,400,0.0
50mb,1,700m,50,5,200,450,0.0
50mb,1,700m,50,5,200,500,0.0
50mb,1,700m,50,6,0,350,0.0
50mb,1,700m,50,6,0,400,0.0
50mb,1,700m,50,6,0,450,0.0
50mb,1,700m,50,6,0,500,0.0
50mb,1,700m,50,6,20,350,0.0
50mb,1,700m,50,6,20,400,0.0
50mb,1,700m,50,6,20,450,0.0
50mb,1,700m,50,6,20,500,0.0
50mb,1,700m,50,6,40,350,0.0
50mb,1,700m,50,6,40,400,0.0
50mb,1,700m,50,6,40,450,0.0
50mb,1,700m,50,6,40,500,0.0
50mb,1,700m,50,6,60,350,0.0
50mb,1,700m,50,6,60,400,0.0
50mb,1,700m,50,6,60,450,0.0
50mb,1,700m,50,6,60,500,0.0
50mb,1,700m,50,6,80,350,0.0
50mb,1,700m,50,6,80,400,0.0
50mb,1,700m,50,6,80,450,0.0
50mb,1,700m,50,6,80,500,0.0
50mb,1,700m,50,6,100,350,0.0
50mb,1,700m,50,6,100,400,0.0
50mb,1,700m,50,6,100,450,0.0
50mb,1,700m,50,6,100,500,0.0
